timestamp,voltage,current,power,flow_rate,spindle_temp,vibration_rms,vibration_x_rms,vibration_y_rms,vibration_z_rms,motor_current,ground_present,cycle_count
2025-10-08 18:05:00,223.75,8.36,1870.47,2.02,45.09,0.336,0.330,0.394,0.348,2.77,1,2254
2025-10-08 18:10:00,230.50,7.63,1758.88,3.48,53.45,0.774,0.823,0.667,0.902,3.40,1,2255
2025-10-08 18:15:00,231.32,8.14,1883.97,2.32,50.78,0.667,0.765,0.641,0.671,3.57,1,2256
2025-10-08 18:20:00,224.31,7.06,1584.07,3.37,45.38,0.451,0.405,0.455,0.369,3.92,1,2257
2025-10-08 18:25:00,229.30,9.19,2106.31,3.22,39.63,0.400,0.405,0.350,0.442,2.63,1,2258
2025-10-08 18:30:00,231.87,7.71,1787.14,2.04,53.25,0.445,0.365,0.530,0.480,3.89,1,2259
2025-10-08 18:35:00,220.06,8.35,1837.64,3.12,39.14,0.696,0.763,0.741,0.794,3.81,1,2260
2025-10-08 18:40:00,228.24,8.19,1869.72,2.33,40.01,0.402,0.452,0.401,0.346,3.45,1,2261
2025-10-08 18:45:00,225.61,6.90,1556.07,2.89,47.18,0.622,0.705,0.593,0.538,3.68,1,2262
2025-10-08 18:50:00,231.16,6.91,1596.44,3.36,43.60,0.785,0.832,0.645,0.685,3.01,1,2263
2025-10-08 18:55:00,221.25,8.21,1816.61,2.73,45.25,0.604,0.677,0.634,0.547,3.86,1,2264
2025-10-08 19:00:00,223.61,9.25,2067.52,2.85,54.61,0.688,0.804,0.820,0.560,3.98,1,2265
2025-10-09 08:00:00,225.48,9.14,2060.40,2.13,49.20,0.423,0.497,0.414,0.408,2.65,1,2266
2025-10-09 08:05:00,225.37,8.22,1851.53,3.47,40.60,0.682,0.796,0.721,0.756,3.77,1,2267
2025-10-09 08:10:00,218.09,7.24,1579.81,3.41,46.34,0.360,0.312,0.321,0.299,2.79,1,2268
2025-10-09 08:15:00,227.25,7.45,1692.36,2.61,38.22,0.548,0.547,0.579,0.455,3.99,1,2269
2025-10-09 08:20:00,222.89,7.18,1599.77,2.13,47.79,0.632,0.749,0.542,0.590,3.43,1,2270
2025-10-09 08:25:00,229.70,8.29,1904.88,2.11,41.37,0.542,0.479,0.442,0.498,2.78,1,2271
2025-10-09 08:30:00,222.11,9.49,2107.63,2.41,45.63,0.575,0.460,0.522,0.559,3.17,1,2272
2025-10-09 08:35:00,231.42,7.75,1793.05,2.19,41.83,0.793,0.927,0.915,0.854,3.21,1,2273
2025-10-09 08:40:00,222.50,8.83,1965.15,2.91,51.37,0.615,0.732,0.661,0.702,3.96,1,2274
2025-10-09 08:45:00,219.26,8.59,1882.38,3.44,40.83,0.569,0.534,0.516,0.543,3.96,1,2275
2025-10-09 08:50:00,218.52,8.94,1953.96,2.84,44.02,0.301,0.282,0.330,0.328,3.71,1,2276
2025-10-09 08:55:00,222.49,9.01,2003.67,2.39,50.21,0.610,0.651,0.548,0.650,3.88,1,2277
2025-10-09 09:00:00,218.66,7.98,1743.94,2.71,38.86,0.306,0.275,0.346,0.246,2.97,1,2278
2025-10-09 09:05:00,230.50,6.85,1579.31,2.41,38.31,0.681,0.709,0.759,0.693,2.77,1,2279
2025-10-09 09:10:00,229.26,6.57,1506.79,2.31,44.50,0.684,0.758,0.750,0.559,3.27,1,2280
2025-10-09 09:15:00,230.81,8.13,1876.98,2.60,54.12,0.614,0.662,0.497,0.601,3.31,1,2281
2025-10-09 09:20:00,220.12,7.47,1643.23,2.91,43.75,0.785,0.748,0.846,0.851,2.81,1,2282
2025-10-09 09:25:00,220.85,7.21,1592.39,3.08,40.25,0.328,0.287,0.391,0.302,3.78,1,2283
2025-10-09 09:30:00,225.04,8.02,1805.23,2.08,51.07,0.516,0.422,0.561,0.538,3.22,1,2284
2025-10-09 09:35:00,231.56,8.29,1919.60,2.06,49.55,0.359,0.387,0.300,0.407,3.73,1,2285
2025-10-09 09:40:00,226.81,9.44,2140.45,3.30,39.34,0.400,0.457,0.343,0.382,2.65,1,2286
2025-10-09 09:45:00,222.69,7.33,1631.69,2.51,38.80,0.382,0.366,0.334,0.323,3.39,1,2287
2025-10-09 09:50:00,223.65,7.39,1651.81,2.68,49.62,0.794,0.682,0.735,0.826,3.21,1,2288
2025-10-09 09:55:00,218.10,7.93,1730.00,2.41,50.09,0.448,0.489,0.530,0.369,3.30,1,2289
2025-10-09 10:00:00,230.48,8.82,2032.34,3.38,53.22,0.340,0.374,0.311,0.373,3.73,1,2290
2025-10-09 10:05:00,226.01,8.69,1963.50,2.86,45.16,0.696,0.781,0.835,0.594,3.11,1,2291
2025-10-09 10:10:00,221.47,8.61,1906.76,2.86,53.69,0.482,0.573,0.412,0.459,3.61,1,2292
2025-10-09 10:15:00,222.22,6.89,1530.90,2.73,47.44,0.524,0.465,0.501,0.504,3.00,1,2293
2025-10-09 10:20:00,229.38,7.68,1761.64,2.06,44.73,0.517,0.415,0.423,0.565,3.83,1,2294
2025-10-09 10:25:00,219.23,8.40,1841.49,2.40,38.14,0.573,0.486,0.655,0.592,3.39,1,2295
2025-10-09 10:30:00,231.84,6.68,1547.78,3.11,48.86,0.372,0.317,0.388,0.348,3.53,1,2296
2025-10-09 10:35:00,228.74,7.88,1802.55,2.56,45.95,0.599,0.534,0.506,0.634,2.78,1,2297
2025-10-09 10:40:00,223.49,6.65,1485.93,3.07,45.32,0.367,0.435,0.344,0.413,3.24,1,2298
2025-10-09 10:45:00,222.13,7.47,1658.24,3.22,54.69,0.595,0.509,0.552,0.654,3.94,1,2299
2025-10-09 10:50:00,221.94,7.36,1632.59,2.49,46.73,0.362,0.292,0.371,0.394,3.39,1,2300
2025-10-09 10:55:00,222.87,7.55,1682.93,2.32,53.07,0.723,0.798,0.693,0.696,3.80,1,2301
2025-10-09 11:00:00,226.36,8.56,1937.07,2.22,46.39,0.548,0.507,0.527,0.441,3.95,1,2302
2025-10-09 11:05:00,223.72,8.93,1998.37,3.26,43.26,0.512,0.501,0.470,0.586,2.73,1,2303
2025-10-09 11:10:00,223.90,9.26,2074.35,2.02,41.34,0.700,0.578,0.701,0.568,3.06,1,2304
2025-10-09 11:15:00,220.79,6.51,1438.01,2.66,49.55,0.617,0.516,0.617,0.517,3.13,1,2305
2025-10-09 11:20:00,222.86,7.82,1742.76,2.09,40.19,0.428,0.355,0.384,0.398,3.16,1,2306
2025-10-09 11:25:00,221.71,8.63,1913.17,3.45,50.44,0.483,0.405,0.543,0.520,3.98,1,2307
2025-10-09 11:30:00,224.55,6.66,1496.20,3.08,40.09,0.767,0.638,0.811,0.774,3.36,1,2308
2025-10-09 11:35:00,223.57,9.39,2100.05,3.41,52.41,0.502,0.445,0.468,0.580,3.33,1,2309
2025-10-09 11:40:00,220.73,7.47,1648.13,2.91,42.49,0.635,0.625,0.647,0.510,3.53,1,2310
2025-10-09 11:45:00,218.69,7.06,1543.33,2.36,50.68,0.539,0.534,0.589,0.548,2.87,1,2311
2025-10-09 11:50:00,218.08,8.43,1837.83,2.85,40.79,0.602,0.585,0.540,0.527,3.73,1,2312
2025-10-09 11:55:00,227.66,8.31,1892.13,2.72,51.36,0.367,0.376,0.420,0.336,2.56,1,2313
2025-10-09 12:00:00,230.16,9.26,2132.36,2.48,50.97,0.708,0.831,0.820,0.696,3.43,1,2314
2025-10-09 12:05:00,226.31,7.06,1597.88,2.25,46.05,0.418,0.491,0.361,0.455,3.80,1,2315
2025-10-09 12:10:00,227.12,6.64,1508.15,2.36,41.10,0.588,0.529,0.703,0.485,3.43,1,2316
2025-10-09 12:15:00,221.19,8.90,1967.53,2.77,42.99,0.406,0.373,0.432,0.423,3.29,1,2317
2025-10-09 12:20:00,230.45,6.53,1504.23,3.01,43.63,0.461,0.384,0.524,0.496,2.69,1,2318
2025-10-09 12:25:00,223.45,9.24,2065.65,2.66,45.42,0.645,0.676,0.568,0.763,2.69,1,2319
2025-10-09 12:30:00,218.05,9.00,1961.83,3.18,54.74,0.407,0.351,0.451,0.396,3.44,1,2320
2025-10-09 12:35:00,228.91,9.24,2115.29,2.74,45.95,0.409,0.481,0.395,0.446,3.55,1,2321
2025-10-09 12:40:00,218.47,7.70,1681.21,3.39,50.41,0.314,0.352,0.252,0.321,2.58,1,2322
2025-10-09 12:45:00,223.30,6.60,1474.59,2.92,40.88,0.552,0.509,0.580,0.460,3.74,1,2323
2025-10-09 12:50:00,226.96,8.87,2013.91,2.45,38.91,0.749,0.680,0.801,0.859,3.21,1,2324
2025-10-09 12:55:00,228.62,8.02,1833.31,2.64,45.14,0.486,0.568,0.552,0.472,2.74,1,2325
2025-10-09 13:00:00,229.80,7.24,1662.67,2.61,51.68,0.631,0.595,0.719,0.709,3.11,1,2326
2025-10-09 13:05:00,231.37,7.29,1686.04,2.62,39.21,0.587,0.532,0.609,0.621,2.81,1,2327
2025-10-09 13:10:00,225.32,7.15,1611.65,2.88,51.09,0.640,0.703,0.726,0.693,3.76,1,2328
2025-10-09 13:15:00,226.37,6.73,1523.99,2.90,50.00,0.514,0.532,0.538,0.476,2.97,1,2329
2025-10-09 13:20:00,230.13,8.29,1908.20,3.20,41.53,0.712,0.790,0.694,0.631,2.70,1,2330
2025-10-09 13:25:00,221.11,8.27,1828.93,3.34,39.72,0.350,0.381,0.362,0.411,3.30,1,2331
2025-10-09 13:30:00,227.11,8.48,1926.28,3.37,43.60,0.444,0.521,0.396,0.358,3.55,1,2332
2025-10-09 13:35:00,220.55,7.85,1731.64,3.11,54.79,0.738,0.631,0.647,0.765,3.30,1,2333
2025-10-09 13:40:00,230.82,9.32,2150.54,2.45,52.05,0.765,0.661,0.733,0.753,3.26,1,2334
2025-10-09 13:45:00,224.88,9.04,2033.34,3.16,46.95,0.754,0.642,0.739,0.798,3.47,1,2335
2025-10-09 13:50:00,218.81,8.47,1853.71,3.46,42.93,0.494,0.405,0.533,0.590,2.80,1,2336
2025-10-09 13:55:00,228.13,8.23,1876.71,2.56,43.20,0.674,0.694,0.684,0.773,2.91,1,2337
2025-10-09 14:00:00,218.34,8.54,1864.29,2.77,49.67,0.612,0.628,0.684,0.537,3.52,1,2338
2025-10-09 14:05:00,221.38,6.51,1441.43,2.93,53.61,0.377,0.361,0.320,0.428,2.59,1,2339
2025-10-09 14:10:00,230.32,7.75,1785.34,2.58,40.25,0.349,0.325,0.406,0.382,3.53,1,2340
2025-10-09 14:15:00,223.69,7.33,1640.39,2.75,53.76,0.774,0.719,0.851,0.730,3.24,1,2341
2025-10-09 14:20:00,219.40,9.40,2061.95,2.38,45.33,0.303,0.249,0.306,0.283,3.68,1,2342
2025-10-09 14:25:00,223.81,8.09,1811.26,2.20,49.62,0.479,0.462,0.451,0.445,2.73,1,2343
2025-10-09 14:30:00,230.48,9.08,2093.89,2.39,51.09,0.594,0.588,0.546,0.510,3.77,1,2344
2025-10-09 14:35:00,220.82,8.09,1785.99,3.37,54.97,0.308,0.342,0.350,0.348,3.80,1,2345
2025-10-09 14:40:00,228.22,7.86,1793.35,3.44,44.94,0.323,0.339,0.363,0.293,3.87,1,2346
2025-10-09 14:45:00,225.18,7.73,1741.44,2.26,51.55,0.466,0.382,0.487,0.473,2.55,1,2347
2025-10-09 14:50:00,226.52,9.12,2065.42,3.12,41.61,0.634,0.510,0.702,0.669,3.74,1,2348
2025-10-09 14:55:00,224.66,7.95,1787.02,3.27,51.96,0.588,0.585,0.668,0.550,2.73,1,2349
2025-10-09 15:00:00,221.76,7.13,1580.99,2.58,42.60,0.307,0.284,0.250,0.270,3.63,1,2350
2025-10-09 15:05:00,223.29,8.57,1914.44,2.45,46.66,0.792,0.815,0.791,0.836,2.83,1,2351
2025-10-09 15:10:00,221.52,6.56,1452.38,2.51,52.08,0.681,0.557,0.724,0.662,2.75,1,2352
2025-10-09 15:15:00,226.64,7.31,1656.90,2.98,51.75,0.322,0.288,0.269,0.375,3.40,1,2353
2025-10-09 15:20:00,228.68,7.50,1714.25,2.42,52.31,0.309,0.271,0.286,0.252,2.64,1,2354
2025-10-09 15:25:00,228.42,8.49,1940.40,2.71,47.05,0.530,0.553,0.627,0.448,2.96,1,2355
2025-10-09 15:30:00,225.19,7.78,1751.09,2.40,53.45,0.561,0.485,0.450,0.566,3.59,1,2356
2025-10-09 15:35:00,229.75,7.46,1713.92,2.96,52.85,0.648,0.727,0.590,0.666,2.74,1,2357
2025-10-09 15:40:00,227.05,7.16,1625.56,3.46,45.30,0.668,0.631,0.681,0.726,3.64,1,2358
2025-10-09 15:45:00,220.32,7.76,1709.68,2.72,53.78,0.405,0.461,0.396,0.437,3.08,1,2359
2025-10-09 15:50:00,220.55,8.27,1824.14,2.99,48.92,0.641,0.608,0.764,0.648,3.84,1,2360
2025-10-09 15:55:00,228.70,7.91,1808.16,2.75,43.01,0.373,0.356,0.353,0.349,2.97,1,2361
2025-10-09 16:00:00,226.72,8.28,1877.50,2.04,45.15,0.376,0.321,0.410,0.334,3.21,1,2362
2025-10-09 16:05:00,224.30,8.01,1796.18,2.87,54.67,0.742,0.661,0.795,0.764,2.55,1,2363
2025-10-09 16:10:00,229.38,8.79,2015.92,2.64,52.01,0.736,0.800,0.774,0.721,3.51,1,2364
2025-10-09 16:15:00,225.73,8.93,2015.72,3.48,47.88,0.652,0.540,0.727,0.631,2.97,1,2365
2025-10-09 16:20:00,220.84,8.07,1783.13,3.48,52.93,0.572,0.601,0.467,0.561,2.82,1,2366
2025-10-09 16:25:00,225.20,7.56,1702.10,2.10,46.40,0.329,0.340,0.312,0.393,3.64,1,2367
2025-10-09 16:30:00,226.78,7.00,1588.13,3.24,41.57,0.432,0.434,0.416,0.436,3.79,1,2368
2025-10-09 16:35:00,231.43,8.56,1980.08,2.60,40.57,0.597,0.640,0.521,0.701,3.68,1,2369
2025-10-09 16:40:00,226.44,8.40,1901.19,2.50,39.50,0.739,0.753,0.637,0.759,3.68,1,2370
2025-10-09 16:45:00,225.32,7.66,1726.17,2.98,50.96,0.555,0.474,0.624,0.588,3.23,1,2371
2025-10-09 16:50:00,230.82,7.66,1768.99,3.14,54.42,0.318,0.270,0.313,0.271,3.22,1,2372
2025-10-09 16:55:00,220.05,8.16,1796.64,2.58,48.31,0.415,0.378,0.450,0.443,3.77,1,2373
2025-10-09 17:00:00,227.26,8.32,1891.34,2.68,38.79,0.657,0.537,0.655,0.646,3.42,1,2374
2025-10-10 09:00:00,230.11,9.49,2183.66,2.29,44.02,0.523,0.586,0.511,0.573,3.65,1,2375
2025-10-10 09:05:00,229.76,8.47,1947.11,3.32,39.70,0.465,0.489,0.498,0.514,3.16,1,2376
2025-10-10 09:10:00,230.67,7.57,1746.74,2.97,46.92,0.609,0.652,0.667,0.613,3.57,1,2377
2025-10-10 09:15:00,221.92,6.63,1472.26,2.55,46.65,0.405,0.481,0.374,0.374,3.23,1,2378
2025-10-10 09:20:00,218.72,9.26,2025.18,2.15,40.59,0.413,0.438,0.384,0.339,3.10,1,2379
2025-10-10 09:25:00,231.87,6.84,1586.31,2.94,44.69,0.767,0.778,0.637,0.625,3.46,1,2380
2025-10-10 09:30:00,230.30,7.85,1808.06,2.67,38.91,0.741,0.662,0.882,0.831,3.44,1,2381
2025-10-10 09:35:00,223.00,8.04,1792.28,2.40,54.60,0.587,0.539,0.685,0.702,3.73,1,2382
2025-10-10 09:40:00,223.93,9.07,2030.71,3.43,51.84,0.333,0.296,0.285,0.309,2.83,1,2383
2025-10-10 09:45:00,224.98,8.49,1909.12,3.30,44.04,0.772,0.731,0.836,0.667,3.87,1,2384
2025-10-10 09:50:00,227.37,8.49,1929.84,2.35,46.65,0.781,0.866,0.690,0.636,3.35,1,2385
2025-10-10 09:55:00,219.24,8.18,1792.88,3.38,49.25,0.621,0.745,0.553,0.541,2.64,1,2386
2025-10-10 10:00:00,229.96,8.71,2002.79,2.10,43.90,0.669,0.679,0.692,0.749,2.54,1,2387
2025-10-10 10:05:00,224.53,7.12,1599.10,2.44,44.53,0.535,0.483,0.466,0.455,3.61,1,2388
2025-10-10 10:10:00,226.01,8.13,1838.45,2.98,53.67,0.544,0.596,0.636,0.567,3.14,1,2389
2025-10-10 10:15:00,224.19,7.51,1683.65,3.42,53.26,0.338,0.361,0.326,0.345,3.47,1,2390
2025-10-10 10:20:00,231.20,9.17,2120.96,2.15,51.39,0.450,0.409,0.446,0.486,2.59,1,2391
2025-10-10 10:25:00,226.27,8.95,2025.56,2.31,46.28,0.525,0.425,0.629,0.544,3.58,1,2392
2025-10-10 10:30:00,219.76,7.72,1695.46,3.00,54.95,0.786,0.871,0.637,0.676,3.94,1,2393
2025-10-10 10:35:00,226.88,9.41,2134.44,3.12,47.78,0.623,0.594,0.702,0.527,3.84,1,2394
2025-10-10 10:40:00,223.82,7.86,1758.60,2.18,50.69,0.795,0.768,0.939,0.636,4.00,1,2395
2025-10-10 10:45:00,228.45,9.25,2112.23,2.42,51.79,0.761,0.650,0.867,0.648,3.52,1,2396
2025-10-10 10:50:00,231.70,7.31,1692.83,2.88,38.67,0.750,0.662,0.731,0.727,2.83,1,2397
2025-10-10 10:55:00,223.89,7.57,1695.83,3.11,39.59,0.732,0.766,0.682,0.772,2.91,1,2398
2025-10-10 11:00:00,223.65,7.32,1637.80,2.04,40.79,0.423,0.483,0.349,0.390,3.09,1,2399
2025-10-10 11:05:00,223.05,9.15,2039.77,2.21,51.75,0.707,0.597,0.674,0.704,2.69,1,2400
2025-10-10 11:10:00,221.05,8.20,1813.27,3.17,44.06,0.752,0.717,0.786,0.703,3.37,1,2401
2025-10-10 11:15:00,220.21,7.05,1552.08,3.03,44.39,0.740,0.833,0.681,0.606,2.82,1,2402
2025-10-10 11:20:00,230.02,8.88,2042.19,3.22,43.50,0.786,0.863,0.734,0.649,3.58,1,2403
2025-10-10 11:25:00,220.92,9.31,2056.81,3.45,51.25,0.763,0.688,0.778,0.757,2.77,1,2404
2025-10-10 11:30:00,230.75,7.19,1658.18,2.00,45.97,0.421,0.376,0.379,0.397,3.07,1,2405
2025-10-10 11:35:00,228.35,6.75,1541.58,3.03,42.97,0.715,0.614,0.598,0.646,3.67,1,2406
2025-10-10 11:40:00,224.41,8.05,1806.78,2.88,43.39,0.332,0.382,0.266,0.267,2.98,1,2407
2025-10-10 11:45:00,221.41,7.99,1768.35,2.65,39.61,0.397,0.429,0.446,0.397,2.59,1,2408
2025-10-10 11:50:00,228.12,8.11,1849.56,3.45,39.46,0.403,0.336,0.337,0.333,2.84,1,2409
2025-10-10 11:55:00,224.74,7.74,1738.96,2.95,54.07,0.307,0.344,0.255,0.302,2.57,1,2410
2025-10-10 12:00:00,227.40,8.39,1908.47,2.48,43.12,0.465,0.457,0.382,0.492,3.48,1,2411
2025-10-10 12:05:00,218.03,9.09,1982.17,3.23,49.16,0.422,0.474,0.350,0.497,2.77,1,2412
2025-10-10 12:10:00,228.40,6.54,1493.00,2.05,41.14,0.327,0.387,0.318,0.306,3.47,1,2413
2025-10-10 12:15:00,231.19,9.23,2133.88,2.03,43.55,0.715,0.621,0.784,0.600,3.68,1,2414
2025-10-10 12:20:00,218.38,7.73,1687.35,2.06,43.36,0.428,0.469,0.439,0.346,3.97,1,2415
2025-10-10 12:25:00,223.63,9.18,2052.55,2.31,50.58,0.370,0.316,0.316,0.302,3.99,1,2416
2025-10-10 12:30:00,221.25,9.43,2086.81,2.20,49.30,0.324,0.308,0.344,0.271,3.49,1,2417
2025-10-10 12:35:00,226.60,6.64,1504.38,2.11,50.89,0.428,0.395,0.381,0.360,2.84,1,2418
2025-10-10 12:40:00,220.44,7.04,1552.92,2.57,54.54,0.698,0.603,0.763,0.630,3.75,1,2419
2025-10-10 12:45:00,223.76,7.35,1644.65,2.19,43.17,0.550,0.506,0.617,0.574,3.14,1,2420
2025-10-10 12:50:00,218.07,7.29,1589.97,2.77,45.30,0.434,0.476,0.474,0.448,3.03,1,2421
2025-10-10 12:55:00,224.12,7.86,1761.92,3.01,48.63,0.733,0.658,0.781,0.748,3.44,1,2422
2025-10-10 13:00:00,220.48,7.92,1745.27,2.35,44.88,0.687,0.642,0.599,0.655,3.94,1,2423
2025-10-10 13:05:00,223.19,7.50,1673.40,3.27,42.55,0.682,0.652,0.589,0.760,3.81,1,2424
2025-10-10 13:10:00,225.15,8.36,1882.00,2.62,43.10,0.433,0.482,0.411,0.390,3.77,1,2425
2025-10-10 13:15:00,227.77,6.98,1589.34,3.32,51.22,0.774,0.906,0.742,0.843,3.50,1,2426
2025-10-10 13:20:00,222.73,8.18,1822.75,3.05,49.90,0.504,0.557,0.581,0.519,3.83,1,2427
2025-10-10 13:25:00,228.47,6.96,1590.68,2.30,53.48,0.677,0.647,0.792,0.583,2.65,1,2428
2025-10-10 13:30:00,224.65,6.97,1565.78,2.69,48.96,0.767,0.905,0.842,0.781,2.84,1,2429
2025-10-10 13:35:00,221.80,9.32,2067.30,2.43,47.32,0.550,0.535,0.587,0.446,3.68,1,2430
2025-10-10 13:40:00,223.51,8.12,1813.80,2.44,46.00,0.619,0.648,0.682,0.684,3.68,1,2431
2025-10-10 13:45:00,219.08,6.79,1487.24,3.29,49.45,0.550,0.462,0.637,0.553,2.80,1,2432
2025-10-10 13:50:00,224.47,6.59,1478.71,2.03,51.71,0.537,0.511,0.531,0.465,3.75,1,2433
2025-10-10 13:55:00,218.06,6.79,1479.79,2.80,45.20,0.541,0.553,0.587,0.553,2.71,1,2434
2025-10-10 14:00:00,228.25,8.22,1876.54,2.18,54.65,0.790,0.757,0.694,0.874,3.67,1,2435
2025-10-10 14:05:00,224.19,7.05,1580.94,2.96,52.25,0.674,0.807,0.710,0.644,3.55,1,2436
2025-10-10 14:10:00,222.82,7.72,1719.38,3.38,41.25,0.354,0.303,0.416,0.406,3.38,1,2437
2025-10-10 14:15:00,230.59,6.53,1506.68,2.59,47.74,0.553,0.589,0.662,0.467,3.46,1,2438
2025-10-10 14:20:00,227.84,7.65,1742.89,2.44,45.82,0.610,0.598,0.652,0.589,3.83,1,2439
2025-10-10 14:25:00,221.14,7.49,1655.42,2.90,38.56,0.778,0.656,0.731,0.863,2.54,1,2440
2025-10-10 14:30:00,223.62,8.66,1935.48,2.85,42.63,0.593,0.655,0.493,0.528,2.91,1,2441
2025-10-10 14:35:00,221.81,7.93,1758.64,3.00,52.16,0.628,0.554,0.675,0.637,2.65,1,2442
2025-10-10 14:40:00,218.64,8.19,1790.66,3.20,42.51,0.664,0.785,0.761,0.662,2.82,1,2443
2025-10-10 14:45:00,219.03,7.25,1588.69,2.82,39.76,0.305,0.279,0.324,0.316,3.49,1,2444
2025-10-10 14:50:00,228.80,6.64,1519.87,2.47,53.28,0.381,0.444,0.328,0.390,3.82,1,2445
2025-10-10 14:55:00,229.95,9.28,2133.31,2.61,47.25,0.316,0.375,0.364,0.329,2.87,1,2446
2025-10-10 15:00:00,220.02,9.36,2060.35,3.15,42.38,0.748,0.878,0.689,0.676,2.73,1,2447
2025-10-10 15:05:00,218.84,7.46,1632.05,2.11,39.04,0.539,0.643,0.452,0.612,3.89,1,2448
2025-10-10 15:10:00,219.40,9.26,2032.12,2.57,39.36,0.694,0.582,0.750,0.579,3.24,1,2449
2025-10-10 15:15:00,220.85,6.91,1525.09,3.06,47.91,0.455,0.518,0.367,0.388,3.86,1,2450
2025-10-10 15:20:00,227.37,6.51,1480.82,3.46,46.85,0.702,0.586,0.587,0.598,3.30,1,2451
2025-10-10 15:25:00,229.92,7.40,1700.73,2.21,46.24,0.649,0.719,0.677,0.770,3.21,1,2452
2025-10-10 15:30:00,225.14,7.97,1794.95,2.44,45.29,0.603,0.540,0.672,0.501,3.88,1,2453
2025-10-10 15:35:00,224.99,8.34,1877.32,2.17,54.76,0.361,0.372,0.330,0.325,2.73,1,2454
2025-10-10 15:40:00,222.88,9.13,2035.07,2.11,42.04,0.760,0.674,0.624,0.789,3.15,1,2455
2025-10-10 15:45:00,227.27,7.67,1742.14,2.61,42.31,0.472,0.409,0.439,0.521,3.25,1,2456
2025-10-10 15:50:00,222.37,6.73,1495.45,2.21,44.18,0.543,0.610,0.638,0.536,3.31,1,2457
2025-10-10 15:55:00,227.87,7.33,1669.75,2.79,53.47,0.513,0.534,0.514,0.612,3.40,1,2458
2025-10-10 16:00:00,231.74,6.59,1527.58,2.16,54.84,0.650,0.609,0.638,0.765,3.88,1,2459
2025-10-10 16:05:00,220.91,7.59,1677.23,2.76,53.07,0.726,0.634,0.766,0.606,2.73,1,2460
2025-10-10 16:10:00,223.66,8.78,1964.01,2.54,44.24,0.429,0.494,0.425,0.458,2.62,1,2461
2025-10-10 16:15:00,230.03,8.46,1946.42,2.41,52.26,0.303,0.341,0.304,0.358,3.13,1,2462
2025-10-10 16:20:00,220.52,6.62,1460.19,3.05,45.57,0.704,0.810,0.564,0.743,3.72,1,2463
2025-10-10 16:25:00,223.73,8.30,1856.61,3.01,54.80,0.702,0.590,0.600,0.601,3.21,1,2464
2025-10-10 16:30:00,220.36,8.00,1763.87,2.17,43.97,0.696,0.602,0.621,0.711,2.77,1,2465
2025-10-10 16:35:00,225.78,7.35,1659.91,2.80,46.01,0.733,0.741,0.691,0.764,3.39,1,2466
2025-10-10 16:40:00,218.45,7.32,1598.76,2.06,50.77,0.434,0.452,0.367,0.412,3.67,1,2467
2025-10-10 16:45:00,227.86,9.31,2120.96,2.52,38.50,0.726,0.806,0.638,0.862,3.92,1,2468
2025-10-10 16:50:00,230.99,6.99,1615.57,2.96,48.06,0.762,0.612,0.893,0.698,3.46,1,2469
2025-10-10 16:55:00,231.10,7.58,1751.34,2.73,54.67,0.599,0.591,0.537,0.510,3.31,1,2470
2025-10-10 17:00:00,229.92,6.57,1510.85,2.45,48.58,0.755,0.819,0.704,0.695,3.42,1,2471
2025-10-10 17:05:00,230.20,6.88,1583.50,3.14,50.94,0.348,0.369,0.318,0.356,3.70,1,2472
2025-10-10 17:10:00,222.03,9.15,2031.87,2.19,38.62,0.343,0.344,0.350,0.358,2.53,1,2473
2025-10-10 17:15:00,221.11,7.53,1665.62,3.47,47.51,0.655,0.531,0.785,0.646,3.38,1,2474
2025-10-10 17:20:00,219.62,6.94,1523.63,2.33,49.23,0.663,0.721,0.597,0.773,2.86,1,2475
2025-10-10 17:25:00,228.09,8.29,1890.56,2.02,51.84,0.576,0.682,0.672,0.642,3.39,1,2476
2025-10-10 17:30:00,222.28,8.80,1957.10,2.82,42.73,0.588,0.644,0.667,0.612,3.14,1,2477
2025-10-10 17:35:00,226.93,8.57,1944.40,2.54,40.60,0.604,0.614,0.487,0.499,2.57,1,2478
2025-10-10 17:40:00,222.64,7.88,1754.22,2.35,50.85,0.486,0.562,0.405,0.450,3.17,1,2479
2025-10-10 17:45:00,219.31,7.17,1571.98,3.00,39.17,0.594,0.606,0.508,0.527,2.53,1,2480
2025-10-10 17:50:00,221.92,7.94,1761.36,2.60,48.43,0.620,0.707,0.569,0.571,3.66,1,2481
2025-10-10 17:55:00,224.98,9.23,2076.20,2.48,52.90,0.305,0.278,0.266,0.334,3.85,1,2482
2025-10-10 18:00:00,220.44,7.40,1632.22,2.01,38.54,0.340,0.368,0.314,0.370,3.01,1,2483
2025-10-10 18:05:00,231.19,7.69,1779.01,2.16,47.09,0.458,0.418,0.541,0.536,3.08,1,2484
2025-10-10 18:10:00,229.68,8.19,1880.90,2.57,40.76,0.382,0.375,0.342,0.422,2.83,1,2485
2025-10-10 18:15:00,220.02,8.88,1954.78,3.01,42.95,0.391,0.347,0.325,0.413,3.88,1,2486
2025-10-10 18:20:00,219.95,7.66,1684.96,2.07,38.34,0.714,0.744,0.683,0.830,3.54,1,2487
2025-10-10 18:25:00,226.40,7.83,1772.24,2.15,43.02,0.378,0.324,0.323,0.349,3.11,1,2488
2025-10-10 18:30:00,225.58,8.81,1986.77,3.36,44.11,0.420,0.366,0.405,0.438,3.21,1,2489
